job_id,refnr,title,employer,location,region,occupation_code,occupation_label,published_date,source
12265-498388_JB5098039-S_43424,12265-498388_JB5098039-S,CNC-Dreher (m/w/d),FERCHAU GmbH Niederlassung Rosenheim,"Siegsdorf, Oberbayern",Bayern,43424,IT Consulting,2026-03-17,bundesagentur
12265-498379_JB5097670-S_43424,12265-498379_JB5097670-S,Projektingenieur Konstruktion (m/w/d),FERCHAU GmbH Niederlassung Hamburg-City,Hamburg,Hamburg,43424,IT Consulting,2026-03-17,bundesagentur
12265-498376_JB5097669-S_43424,12265-498376_JB5097669-S,Projektplaner Marineschiffbau (m/w/d),FERCHAU GmbH Niederlassung Hamburg-City,Hamburg,Hamburg,43424,IT Consulting,2026-03-17,bundesagentur
16481-1837511-S_43424,16481-1837511-S,Koordinator (m/w/d)  für Kinder- und Jugendbeteiligung,Jugendhilfeverein Fähre e.V.,Suhl,Thüringen,43424,IT Consulting,2026-03-17,bundesagentur
12265-498373_JB5097668-S_43424,12265-498373_JB5097668-S,Projektingenieur Automation (m/w/d),FERCHAU GmbH Niederlassung Hamburg-City,Hamburg,Hamburg,43424,IT Consulting,2026-03-17,bundesagentur
16481-1837492-S_43424,16481-1837492-S,Pädagogische Fachkraft,Geraer Heimbetriebsgesellschaft mbH,Gera,Thüringen,43424,IT Consulting,2026-03-17,bundesagentur
15785-00004002479001-S_43424,15785-00004002479001-S,Verkäufer (m/w/d) Dessousabteilung in Voll- oder Teilzeit,Dodenhof Posthausen KG,Ottersberg bei Bremen,Niedersachsen,43424,IT Consulting,2026-03-17,bundesagentur
16481-1837487-S_43424,16481-1837487-S,Pädagogische Fachkraft / Erzieher (m/w/d),Trägerwerk Soziale Dienste in Thüringen gGmbH,Erfurt,Thüringen,43424,IT Consulting,2026-03-17,bundesagentur
15785-00004002476001-S_43424,15785-00004002476001-S,Verkäufer (m/w/d) Obst & Gemüse in Voll- oder Teilzeit,Dodenhof Posthausen KG,Ottersberg bei Bremen,Niedersachsen,43424,IT Consulting,2026-03-17,bundesagentur
15785-00004002472001-S_43424,15785-00004002472001-S,Mitarbeiter (m/w/d) Backshop GenießerWelt in Voll- oder Teilzeit,Dodenhof Posthausen KG,Ottersberg bei Bremen,Niedersachsen,43424,IT Consulting,2026-03-17,bundesagentur
16481-1837470-S_43424,16481-1837470-S,TECHNISCHE ASSISTENZ / LABORANT (M/W/D),SmartDyeLivery GmbH,Jena,Thüringen,43424,IT Consulting,2026-03-17,bundesagentur
15785-0000400246e001-S_43424,15785-0000400246e001-S,Verkäufer (m/w/d) Kinderabteilung in Voll- oder Teilzeit,Dodenhof Posthausen KG,"Kaltenkirchen, Holstein",Schleswig-Holstein,43424,IT Consulting,2026-03-17,bundesagentur
17724-03W7QM3Y9HAI47DF-S_43424,17724-03W7QM3Y9HAI47DF-S,"Zerspanungsmechaniker (m/w/d) ab 20,00€ in Bremen",hanfried Personaldienstleistungen GmbH,Bremen,Bremen,43424,IT Consulting,2026-03-17,bundesagentur
16481-1837466-S_43424,16481-1837466-S,Physiotherapeut (m/w/d) für unsere Praxis in Artern,Trägerwerk Soziale Dienste wohnen plus... gGmbH,Artern/Unstrut,Thüringen,43424,IT Consulting,2026-03-17,bundesagentur
10000-1205872584-S_43424,10000-1205872584-S,Ausbildung 2026 Elektroniker Automatisierungstechnik Gendorf,Westlake Vinnolit GmbH & Co. KG Werk Gendorf,Burgkirchen an der Alz,Bayern,43424,IT Consulting,2026-03-17,bundesagentur
10001-1002777811-S_43424,10001-1002777811-S,MAG-Schweißer für Stahlbau,Pe-S Personal-Service GmbH,Gummersbach,Nordrhein-Westfalen,43424,IT Consulting,2026-03-17,bundesagentur
18838-k62638.1004-S_43424,18838-k62638.1004-S,Site Document Controller/in (m/w/d),Top Job Personal GmbH,,Baden-Wuerttemberg,43424,IT Consulting,2026-03-17,bundesagentur
10001-1002780575-S_43424,10001-1002780575-S,Gabelstaplerfahrer/-in,Heins & Hagedorn Personaldienstleistungen GmbH,Hamburg,Hamburg,43424,IT Consulting,2026-03-17,bundesagentur
10001-1002781114-S_43424,10001-1002781114-S,Schweißer MAG/WIG (m/w/d) Wenn die Funken fliegen und die Naht sitzt,Expert Select GmbH,Stuttgart,Baden-Württemberg,43424,IT Consulting,2026-03-17,bundesagentur
10001-1002779010-S_43424,10001-1002779010-S,Ausbildung: Fachkraft für Lagerlogistik (m/w/d),Hommel Pharma GmbH & Co.KG,Dülmen,Nordrhein-Westfalen,43424,IT Consulting,2026-03-17,bundesagentur
11868-13696497-S_43424,11868-13696497-S,Analyst Materialfluss und Prozessoptimierung für Siemens (m/w/d),I.K. Hofmann GmbH,"Forchheim, Oberfranken",Bayern,43424,IT Consulting,2026-03-17,bundesagentur
10000-1205872643-S_43424,10000-1205872643-S,Kaufmännische Kraft (m/w/d) in Teilzeit Nachmittags,Pelzl eGbR,Kirchheim in Schwaben,Bayern,43424,IT Consulting,2026-03-17,bundesagentur
10001-1002781111-S_43424,10001-1002781111-S,Mitarbeiter*in (m/w/d) im technischen Einkauf,Elektron-Spelle GmbH & Co. KG,Spelle,Niedersachsen,43424,IT Consulting,2026-03-17,bundesagentur
